t,firm_id,price,cost,quantity,profit
0,0,3.0,1.0,2500.0,5000.0
0,1,3.0,1.0,2500.0,5000.0
0,2,3.0,1.0,2500.0,5000.0
1,0,2.9028768673806837,0.9028768673806837,2592.5879364046077,5185.175872809215
1,1,2.9802700243813804,0.9802700243813802,2494.1799593838878,4988.3599187677755
1,2,3.1245004161997207,1.1245004161997207,2320.6441678068963,4641.288335613793
2,0,3.0777591124311843,1.0777591124311843,2456.7391034599264,4913.478206919853
2,1,2.928662783978886,0.928662783978886,2646.8839154070215,5293.767830814043
2,2,3.2540191448176707,1.2540191448176707,2249.49306572603,4498.98613145206
3,0,3.0210801161989203,1.0210801161989205,2542.903327662293,5085.806655324585
3,1,2.9340528922932085,0.9340528922932085,2655.996948205378,5311.993896410756
3,2,3.3613181266477627,1.3613181266477627,2145.1027759269505,4290.205551853901
4,0,2.9882294924270916,0.9882294924270915,2594.3890274475657,5188.778054895131
4,1,3.1713098709775878,1.1713098709775875,2367.443917730696,4734.887835461392
4,2,3.1078411584116017,1.1078411584116015,2443.7780273741723,4887.556054748345
5,0,2.9584254709115014,0.9584254709115013,2580.5386091916653,5161.077218383331
5,1,3.090249622588321,1.090249622588321,2415.9342482156103,4831.868496431221
5,2,3.084418332856142,1.084418332856142,2422.9885334010582,4845.9770668021165
6,0,2.9657843125451064,0.9657843125451063,2546.395614623644,5092.791229247288
6,1,2.929550290523119,0.9295502905231193,2592.949123899482,5185.898247798964
6,2,3.1976044451374843,1.197604445137484,2267.706137577393,4535.412275154786
7,0,2.842275769714246,0.842275769714246,2682.7978525643443,5365.595705128689
7,1,2.986914569741172,0.986914569741172,2495.6290577613695,4991.258115522739
7,2,3.2955295271308236,1.2955295271308236,2138.775237109942,4277.550474219884
8,0,2.729004861938564,0.7290048619385637,2797.3001149701686,5594.600229940337
8,1,3.0994737252515496,1.0994737252515496,2324.303154658261,4648.606309316522
8,2,3.320524329177731,1.320524329177731,2081.096615401401,4162.193230802802
9,0,2.694889862569461,0.6948898625694612,2890.7100738454883,5781.420147690977
9,1,3.181316322872903,1.181316322872903,2266.6182026143138,4533.2364052286275
9,2,3.480224524794288,1.4802245247942876,1951.96164969471,3903.92329938942
10,0,2.832458140898586,0.8324581408985862,2808.2559308506693,5616.511861701339
10,1,3.215501137694142,1.215501137694142,2318.7821837874712,4637.5643675749425
10,2,3.4476097491216793,1.447609749121679,2064.7059545111897,4129.411909022379
11,0,2.774776118323564,0.7747761183235639,2870.733484797011,5741.466969594022
11,1,3.291850661393854,1.291850661393854,2216.723700460522,4433.447400921044
11,2,3.456238569367036,1.4562385693670363,2041.8093299454551,4083.61865989091
12,0,2.719908026004883,0.719908026004883,2852.9648039990348,5705.9296079980695
12,1,3.222228689386603,1.2222286893866028,2219.3145877945,4438.629175589
12,2,3.3569385732630037,1.3569385732630035,2074.755804207431,4149.511608414862
13,0,2.6430670579408493,0.6430670579408494,2884.381296810186,5768.762593620372
13,1,3.260277879795942,1.260277879795942,2118.4930508458256,4236.986101691651
13,2,3.265712411869701,1.2657124118697012,2112.7443555338014,4225.488711067603
