t,firm_id,price,cost,quantity,profit
0,0,3.0,1.0,2500.0,5000.0
0,1,3.0,1.0,2500.0,5000.0
0,2,3.0,1.0,2500.0,5000.0
1,0,2.9692374773944232,0.9692374773944235,2566.8885413153603,5133.77708263072
1,1,3.13495912653695,1.13495912653695,2362.7676301016018,4725.5352602032035
1,2,3.019282654562745,1.0192826545627447,2503.455287267678,5006.910574535356
2,0,3.1098932735262306,1.1098932735262308,2391.4256790648965,4782.851358129792
2,1,3.1511797278362774,1.1511797278362772,2342.5649918042677,4685.129983608535
2,2,2.917421382413039,0.9174213824130392,2633.0046645654174,5266.009329130835
3,0,3.195938267207774,1.195938267207774,2321.4608659880505,4642.921731976101
3,1,3.087240789954812,1.0872407899548124,2451.1208500409125,4902.241700081824
3,2,2.9587909300871047,0.9587909300871045,2613.709141985519,5227.418283971038
4,0,3.312951435172507,1.3129514351725067,2259.7144077214157,4519.428815442831
4,1,3.160648733317354,1.160648733317354,2438.516317993776,4877.032635987552
4,2,2.993641489985678,0.9936414899856781,2650.884637142404,5301.769274284808
5,0,3.207490995916872,1.207490995916872,2306.404185495143,4612.808370990286
5,1,3.1568288404080875,1.1568288404080875,2365.574144770782,4731.148289541564
5,2,2.9192047204350056,0.9192047204350053,2664.0108348670374,5328.021669734075
6,0,3.341590272487637,1.341590272487637,2256.102192094013,4512.204384188026
6,1,3.2133740103401838,1.2133740103401836,2405.473490189624,4810.946980379248
6,2,3.0053008189728976,1.0053008189728974,2669.2121588581817,5338.4243177163635
7,0,3.4523498974793263,1.452349897479326,2146.1336540357775,4292.267308071555
7,1,3.256010211669559,1.2560102116695588,2367.5076224969844,4735.015244993969
7,2,2.961450545673282,0.9614505456732819,2743.1793617336193,5486.358723467239
8,0,3.44385787877599,1.4438578787759901,2111.418014931317,4222.836029862634
8,1,3.247254767624582,1.247254767624582,2329.517867470961,4659.035734941922
8,2,2.8940122335692684,0.8940122335692684,2779.532058798861,5559.064117597722
9,0,3.4571029885820757,1.4571029885820759,2087.1336655546083,4174.267331109216
9,1,3.1655896443605727,1.1655896443605724,2414.635502083027,4829.271004166054
9,2,2.906127947979483,0.9061279479794833,2749.115416181182,5498.230832362363
10,0,3.429850358032941,1.4298503580329411,2248.6666707394706,4497.333341478941
10,1,3.1645135694529287,1.164513569452929,2567.687899739762,5135.375799479523
10,2,3.145802499462744,1.145802499462744,2591.822714760384,5183.645429520767
11,0,3.387602835340629,1.3876028353406287,2240.5143171006684,4481.028634201337
11,1,3.2516926039758935,1.2516926039758938,2398.061160420136,4796.122320840271
11,2,3.0288486693974495,1.0288486693974492,2680.7122612395983,5361.424522479197
12,0,3.435648628901313,1.4356486289013128,2237.529343106048,4475.058686212096
12,1,3.337187590090724,1.337187590090724,2350.4406112343563,4700.881222468713
12,2,3.0554390367234205,1.0554390367234208,2706.0150228297975,5412.030045659594
13,0,3.4293574146333596,1.4293574146333596,2323.604314768154,4647.208629536308
13,1,3.38946852234674,1.3894685223467398,2370.4125464016347,4740.825092803269
13,2,3.164220747976773,1.1642207479767732,2652.991569415106,5305.983138830212
