t,firm_id,price,cost,quantity,profit
0,0,2.6,1.0,2500.0,4000.0
0,1,2.6,1.0,2500.0,4000.0
0,2,2.6,1.0,2500.0,4000.0
1,0,2.6,0.9333563059888922,2500.0,4166.6092350277695
1,1,2.6,1.0097450965766397,2500.0,3975.637258558401
1,2,2.6,0.8100353171211419,2500.0,4474.911707197146
2,0,2.6,0.7393493301084304,2500.0,4651.626674728925
2,1,2.6,0.8686931828065254,2500.0,4328.267042983687
2,2,2.6,0.7299764450227928,2500.0,4675.058887443019
3,0,2.6,0.6659390724087968,2500.0,4835.152318978008
3,1,2.6,0.8230110693313025,2500.0,4442.472326671744
3,2,2.6,0.7108914431531698,2500.0,4722.771392117075
4,0,2.5784418914013134,0.5784418914013134,2513.473687417686,5026.947374835372
4,1,2.6,0.8234689525227725,2486.526312582314,4417.391194671546
4,2,2.6,0.7701828716771294,2486.526312582314,4549.888436788627
5,0,2.6,0.6056608965398081,2500.0,4985.8477586504805
5,1,2.6,0.9115831873937925,2500.0,4221.042031515519
5,2,2.6,0.9532288914522578,2500.0,4116.9277713693555
6,0,2.5427072212733544,0.5427072212733544,2535.8055381889712,5071.6110763779425
6,1,2.6,1.071830878298886,2464.194461811029,3765.70588640651
6,2,2.6,0.8472478661579694,2464.194461811029,4319.122101140996
7,0,2.536485858785523,0.5364858587855229,2539.693002410891,5079.386004821782
7,1,2.6,1.1727364825488484,2460.3069975891094,3511.506419388714
7,2,2.6,0.983797092313049,2460.3069975891094,3976.355323306071
8,0,2.6,0.6054200388431263,2500.0,4986.449902892185
8,1,2.6,1.2437891181632907,2500.0,3390.527204591773
8,2,2.6,1.116439301708622,2500.0,3708.901745728445
9,0,2.6,0.6150567029977048,2500.0,4962.358242505738
9,1,2.6,1.313286402262523,2500.0,3216.7839943436925
9,2,2.6,1.047330825574993,2500.0,3881.672936062518
10,0,2.4599741613914654,0.45997416139146563,2587.4804176920975,5174.960835384194
10,1,2.6,1.098605883476801,2412.519582307903,3622.142706874091
10,2,2.6,1.19910942222349,2412.519582307903,3379.675951556463
11,0,2.5260386661572105,0.5260386661572105,2546.2205662845367,5092.4411325690735
11,1,2.6,1.045441233007105,2453.7794337154633,3814.544330949235
11,2,2.6,1.1342819415093515,2453.7794337154633,3596.548827549712
12,0,2.467882657978208,0.46788265797820794,2582.5433244241212,5165.0866488482425
12,1,2.6,0.9236891739795717,2417.456675575878,4052.4087967031987
12,2,2.6,1.0443408662738278,2417.456675575878,3760.738557746922
13,0,2.4216268273970014,0.42162682739700136,2611.4093945099885,5222.818789019977
13,1,2.6,1.0262116190086057,2388.590605490011,3759.136141865379
13,2,2.6,1.0739895940139559,2388.590605490011,3645.014119618263
14,0,2.263161506556956,0.263161506556956,2710.0278388915763,5420.0556777831525
14,1,2.6,1.1395143778234362,2289.9721611084237,3344.471416483447
14,2,2.6,1.1589227180538073,2289.9721611084237,3300.0268576625763
15,0,2.2776236790870654,0.27762367908706537,2701.0500883165782,5402.1001766331565
15,1,2.6,1.1430998289575123,2298.9499116834213,3349.340519549689
15,2,2.6,1.2059752773527985,2298.9499116834213,3204.79301301429
16,0,2.291248194487758,0.29124819448775774,2692.587552693254,5385.175105386508
16,1,2.6,1.066789123988,2307.412447306746,3537.7498596561686
16,2,2.6,1.3898709874492423,2307.412447306746,2792.26674640664
17,0,2.379892823542243,0.3798928235422432,2637.428304688182,5274.856609376364
17,1,2.6,1.1052043653667003,2362.5716953118185,3531.5618566603007
17,2,2.6,1.3076974706566284,2362.5716953118185,3053.1573776065206
18,0,2.26863320756696,0.2686332075669599,2706.631774199165,5413.26354839833
18,1,2.6,1.1973868406253836,2293.3682258008353,3216.7084527998686
18,2,2.6,1.3379912492927752,2293.3682258008353,2894.250769554557
19,0,2.3202043501741505,0.3202043501741507,2674.5876302622873,5349.175260524574
19,1,2.6,1.0937076319895684,2325.4123697377127,3502.750905012969
19,2,2.6,1.3421252897408877,2325.4123697377127,2925.077410816781
20,0,2.198416647601154,0.19841664760115416,2750.149712756574,5500.299425513147
20,1,2.6,1.0511861726984824,2249.850287243427,3484.5992342409113
20,2,2.6,1.3366019462452876,2249.850287243427,2842.456474142826
21,0,2.3355571314119574,0.33555713141195737,2665.0364253480043,5330.072850696009
21,1,2.6,0.9774349626923495,2334.9635746519957,3788.6302596172204
21,2,2.6,1.2241708632166803,2334.9635746519957,3212.51091933395
22,0,2.390995521642788,0.390995521642788,2630.509049541587,5261.018099083173
22,1,2.6,1.0507806111866178,2369.490950458412,3670.8613220680213
22,2,2.6,1.0738360876717838,2369.490950458412,3616.2315791779138
23,0,2.4497161027911694,0.4497161027911693,2593.8832653912386,5187.766530782477
23,1,2.6,1.1613236644805707,2406.1167346087614,3461.623206578908
23,2,2.6,1.0411928920823987,2406.1167346087614,3750.671868387626
24,0,2.4676939031058094,0.4676939031058092,2582.6611674294263,5165.322334858853
24,1,2.6,1.2444148079820623,2417.338832570574,3276.9087255225995
24,2,2.6,1.1097864989329318,2417.338832570574,3602.350964950375
25,0,2.4578721969691775,0.4578721969691775,2588.7925126120876,5177.585025224175
25,1,2.6,1.2165248061279086,2411.207487387912,3335.84574607983
25,2,2.6,1.1354247737075935,2411.207487387912,3531.394751479096
26,0,2.511085382460421,0.5110853824604212,2555.562484880243,5111.124969760486
26,1,2.6,1.1911868240280634,2444.437515119757,3443.7557791408135
26,2,2.6,1.058914768802605,2444.437515119757,3767.0865531359163
27,0,2.5698096115682376,0.5698096115682375,2518.8686344796047,5037.737268959209
27,1,2.6,1.2681022664491792,2481.1313655203953,3304.613242378468
27,2,2.6,1.153364480299974,2481.1313655203953,3589.2927624036324
28,0,2.527816703703805,0.527816703703805,2545.1096636108787,5090.219327221757
28,1,2.6,1.4209786940283462,2454.8903363891213,2894.3680104266946
28,2,2.6,1.3843497257409003,2454.8903363891213,2984.288110707449
29,0,2.4501757649002105,0.4501757649002105,2593.596380485598,5187.192760971196
29,1,2.6,1.4484181104220022,2406.4036195144026,2771.1708272477294
29,2,2.6,1.440966625446682,2406.4036195144026,2789.102107663097
30,0,2.249928175421132,0.24992817542113216,2718.2379845322153,5436.47596906443
