t,firm_id,price,cost,quantity,profit
0,0,3.0,1.0,2500.0,5000.0
0,1,3.0,1.0,2500.0,5000.0
0,2,3.0,1.0,2500.0,5000.0
1,0,3.144596273289428,1.144596273289428,2382.916582787713,4765.833165575426
1,1,3.010230513964028,1.0102305139640282,2548.5079545024896,5097.015909004979
1,2,3.0326752777764088,1.0326752777764088,2520.0675082073076,5040.135016414615
2,0,3.2582425127536743,1.2582425127536743,2346.7466423579135,4693.493284715827
2,1,3.092654907540825,1.0926549075408252,2549.3126251745994,5098.625250349199
2,2,3.0905709288208927,1.0905709288208927,2551.9703662337433,5103.940732467487
3,0,3.2203254543816016,1.2203254543816013,2330.786408447506,4661.572816895012
3,1,2.990767552456839,0.9907675524568388,2614.2694146779572,5228.5388293559145
3,2,3.128187818440219,1.1281878184402194,2440.674762196579,4881.3495243931575
4,0,3.169129503426716,1.1691295034267162,2434.3223479339977,4868.644695867995
4,1,3.073491039006746,1.0734910390067463,2553.557930305367,5107.115860610733
4,2,3.149313263245297,1.149313263245297,2458.5617914552686,4917.123582910537
5,0,3.0946000682604033,1.0946000682604033,2540.4639586572184,5080.927917314437
5,1,3.100263565290862,1.1002635652908623,2533.280179742375,5066.560359484749
5,2,3.220231310725743,1.2202313107257432,2385.7919029431887,4771.5838058863765
6,0,3.11235207988854,1.1123520798885398,2482.8929635251616,4965.785927050323
6,1,3.0220066554961544,1.0220066554961544,2597.623815592027,5195.247631184054
6,2,3.2464642106930537,1.2464642106930535,2321.8594052907847,4643.718810581569
7,0,3.1480522503606707,1.1480522503606707,2523.7703572183914,5047.540714436783
7,1,3.104435393093799,1.1044353930937987,2579.4143718263467,5158.828743652693
7,2,3.3186676529589736,1.3186676529589738,2317.4008991289147,4634.8017982578285
8,0,3.0572264990639035,1.0572264990639035,2594.803308125043,5189.606616250086
8,1,3.054658257473503,1.0546582574735028,2598.1374892999893,5196.274978599979
8,2,3.379238965754307,1.3792389657543072,2208.921713274979,4417.843426549958
9,0,2.8874586388554775,0.8874586388554776,2702.50571206243,5405.01142412486
9,1,3.1323811385717395,1.1323811385717395,2391.015411996432,4782.030823992864
9,2,3.2952939769208074,1.2952939769208074,2203.973163878707,4407.946327757414
10,0,2.8452810744670343,0.8452810744670343,2772.3462346441925,5544.692469288385
10,1,3.276715131996655,1.2767151319966552,2234.4094144115757,4468.818828823151
10,2,3.2888456881381183,1.2888456881381183,2220.8981163000394,4441.796232600079
11,0,2.8150931599589377,0.8150931599589377,2796.7323459467793,5593.464691893559
11,1,3.3048564423143754,1.3048564423143756,2189.274204002848,4378.548408005695
11,2,3.279451198089186,1.279451198089186,2217.261104103594,4434.522208207187
12,0,2.752502257859502,0.7525022578595019,2907.1664177661964,5814.332835532393
12,1,3.3298421968513505,1.3298421968513507,2178.2218910992847,4356.443782198568
12,2,3.4931341814821932,1.493134181482193,2007.445273368321,4014.890546736642
13,0,2.8444653314331783,0.8444653314331781,2872.496403035795,5744.99280607159
13,1,3.3736327702132733,1.3736327702132736,2204.7139203484057,4409.427840696811
13,2,3.51886260209724,1.5188626020972398,2050.293273580003,4100.586547160006
