t,firm_id,price,cost,quantity,profit
0,0,3.0,1.0,2500.0,5000.0
0,1,3.0,1.0,2500.0,5000.0
0,2,3.0,1.0,2500.0,5000.0
1,0,2.9424889169689417,0.9424889169689417,2517.327295487867,5034.654590975734
1,1,2.9377900683380522,0.9377900683380522,2523.248518454766,5046.497036909532
1,2,3.0080254795263537,1.0080254795263535,2436.175667602601,4872.351335205202
2,0,3.067736151940105,1.0677361519401047,2346.3982869854017,4692.796573970803
2,1,2.905400406190686,0.9054004061906861,2544.793180051961,5089.586360103922
2,2,2.897861103850288,0.8978611038502882,2554.4042664813187,5108.808532962637
3,0,2.9878626413279274,0.9878626413279272,2449.4736114515767,4898.9472229031535
3,1,3.0831455174018307,1.0831455174018305,2335.5133357589925,4671.026671517985
3,2,2.8628201176925616,0.8628201176925614,2607.5065263947154,5215.013052789431
4,0,2.869500134909435,0.8695001349094353,2563.5343908865325,5127.068781773064
4,1,3.0529165886120806,1.0529165886120806,2338.895246246736,4677.790492493472
4,2,2.892647435352845,0.892647435352845,2534.0359719801986,5068.071943960397
5,0,2.8982103420544454,0.8982103420544455,2585.251919329369,5170.503838658738
5,1,3.239219639687357,1.2392196396873572,2179.9856815467338,4359.9713630934675
5,2,2.8735077055591645,0.8735077055591646,2617.3811995619485,5234.762399123897
6,0,2.7436457686531384,0.7436457686531385,2741.53822123403,5483.07644246806
6,1,3.390105643720686,1.3901056437206858,1984.3456649139566,3968.6913298279133
6,2,2.9022086558865006,0.9022086558865006,2532.577892617983,5065.155785235966
7,0,2.7736459591467373,0.7736459591467375,2668.304199843045,5336.608399686089
7,1,3.3222025942914217,1.3222025942914217,2028.232698331824,4056.465396663648
7,2,2.7986452690535044,0.7986452690535044,2635.1589019820863,5270.3178039641725
8,0,2.9317229173896036,0.9317229173896034,2443.5444170380706,4887.088834076141
8,1,3.170430969714929,1.1704309697149289,2168.6299073122523,4337.2598146245045
8,2,2.7366327012156875,0.7366327012156874,2693.9128378248383,5387.825675649677
9,0,2.817036206449674,0.8170362064496742,2612.0352735229444,5224.070547045889
9,1,3.3148004350612097,1.3148004350612097,2036.53045266884,4073.06090533768
9,2,2.7688607719568856,0.7688607719568856,2675.7171369041075,5351.434273808215
10,0,2.7462087386029714,0.7462087386029715,2759.9040403968556,5519.808080793711
10,1,3.38611943853327,1.38611943853327,2004.1911465567332,4008.3822931134664
10,2,2.9633112271522286,0.9633112271522285,2476.000772649555,4952.00154529911
11,0,2.6499351889816074,0.6499351889816075,2807.6356164939316,5615.271232987863
11,1,3.2967666071542436,1.2967666071542436,2031.80996148411,4063.61992296822
11,2,3.0033074073324135,1.0033074073324135,2352.9188055280283,4705.837611056057
12,0,2.6741987174531268,0.6741987174531269,2738.9036328495404,5477.807265699081
12,1,3.183177923714277,1.1831779237142772,2123.505165264439,4247.010330528878
12,2,2.939470647021779,0.939470647021779,2398.6875690364814,4797.375138072963
13,0,2.6722727744920745,0.6722727744920745,2714.224598244039,5428.449196488078
13,1,3.26958931438876,1.2695893143887602,2013.4467278509571,4026.8934557019143
13,2,2.7907526239940124,0.7907526239940124,2558.1040756609646,5116.208151321929
