t,firm_id,price,cost,quantity,profit
0,0,1.2,1.0,3000.4160823719058,600.0832164743811
0,1,1.2,1.0,3000.4160823719058,600.0832164743811
0,2,3.4,1.0,998.7517528842826,2397.004206922278
1,0,1.32951872861795,1.12951872861795,2817.436679843048,563.4873359686094
1,1,1.1433210037677362,0.9433210037677362,3092.3346482596635,618.4669296519326
1,2,3.4053901083143225,1.0053901083143226,997.8940236376242,2394.9456567302977
2,0,1.2997147071023598,1.0997147071023599,2773.785312528591,554.7570625057181
2,1,1.0622607553784698,0.8622607553784697,3123.4554406676366,624.6910881335275
2,2,3.381967282758863,0.9819672827588632,979.303806136135,2350.3291347267236
3,0,3.197639789095699,1.1976397890956993,1247.143186116662,2494.2863722333236
3,1,0.9489898476027874,0.7489898476027874,3838.8792242953264,767.7758448590652
3,2,3.494526438269241,1.094526438269241,1075.0983652926855,2580.236076702445
4,0,3.935208067424824,1.3352080674248243,907.6090751329666,2359.783595345713
4,1,0.9831746624240267,0.7831746624240267,3971.2272401049936,794.245448020999
4,2,3.4619116625966324,1.0619116625966325,1149.9364446570464,2759.8474671769113
5,0,3.2359080713207913,1.2359080713207915,1206.7385344172085,2413.4770688344165
5,1,0.9063336943599931,0.706333694359993,3867.887462930031,773.5774925860064
5,2,3.4999608530059714,1.0999608530059717,1057.4865397227297,2537.9676953345506
6,0,3.1328332475137683,1.1328332475137688,1319.0736841257888,2638.147368251577
6,1,0.9955688984383175,0.7955688984383175,3840.343863361766,768.0687726723535
6,2,3.6862155977345594,1.2862155977345595,1000.238589150679,2400.5726139616295
7,0,2.7465149944335137,1.146514994433514,2290.1965073956694,3664.31441183307
7,1,2.139908957929939,0.9399089579299393,3101.6698979849384,3722.0038775819253
7,2,3.5842602814262117,1.184260281426212,1506.4636966344542,3615.512871922689
8,0,2.7131292934461255,1.1131292934461254,3170.187066233589,5072.299305973743
8,1,4.078670733562125,1.0786707335621248,1601.626823727597,4804.880471182791
8,2,3.5772421430257233,1.1772421430257234,2057.9990438052255,4939.197705132541
9,0,2.8747250341646113,1.2747250341646117,3092.7487878629713,4948.398060580753
9,1,4.081769246000377,1.0817692460003772,1691.3688388608564,5074.106516582569
9,2,3.6270593684549444,1.2270593684549445,2123.133585413201,5095.520604991682
10,0,2.801041012482384,1.2010410124823843,3146.4372061339363,5034.299529814298
10,1,4.066437114583306,1.0664371145833063,1671.2514482497756,5013.754344749327
10,2,3.6717319881153117,1.2717319881153115,2035.8741394823523,4886.097934757647
11,0,2.762972414609836,1.162972414609836,3171.360856583693,5074.177370533908
11,1,4.033574362415116,1.0335743624151161,1680.1109185205835,5040.332755561751
11,2,3.7079635940944335,1.3079635940944334,1977.1673683120302,4745.201683948873
12,0,2.776680711291044,1.1766807112910442,3004.3254140575236,4806.920662492037
12,1,4.1607170190528855,1.1607170190528857,1503.8596465659807,4511.578939697942
12,2,3.1542388629647884,1.3542388629647886,2487.489525318972,4477.481145574149
13,0,2.7109866147901904,1.1109866147901903,2971.824127444516,4754.918603911226
13,1,4.188037393596746,1.1880373935967459,1419.9910364045488,4259.973109213646
13,2,2.9505396186072748,1.1505396186072747,2636.3607087064206,4745.449275671557
14,0,2.809161141230664,1.2091611412306642,2856.4992640091214,4570.398822414594
14,1,4.225192775813222,1.2251927758132226,1407.1706036106812,4221.511810832044
14,2,2.801009873204263,1.0010098732042632,2868.1650661900985,5162.697119142177
15,0,2.822159414292021,1.2221594142920216,2018.7039014087613,3229.9262422540173
15,1,2.026056931547603,1.2260569315476033,3005.6892634593387,2404.5514107674703
15,2,2.8710873591494224,1.0710873591494223,1969.917571672562,3545.8516290106118
16,0,2.794765008335328,1.1947650083353278,2927.35718678295,4683.7714988527205
16,1,4.34046506264014,1.3404650626401402,1351.547192604603,4054.641577813809
16,2,2.888203793552517,1.088203793552517,2793.7384338294964,5028.729180893093
17,0,4.133525714160432,1.3335257141604322,1886.824608101316,5283.108902683684
17,1,4.342183636214567,1.3421836362145665,1699.8947774983972,5099.6843324951915
17,2,3.0728688317936017,1.2728688317936019,3206.640307200143,5771.952552960257
18,0,4.142058478805971,1.342058478805971,1894.1087732810151,5303.504565186843
18,1,4.282659225239768,1.2826592252397677,1765.5249183832098,5296.57475514963
18,2,3.1119765988244747,1.3119765988244747,3170.1831541678876,5706.329677502198
19,0,4.164485879211023,1.3644858792110237,1876.7803757038503,5254.98505197078
19,1,4.290532356590848,1.290532356590848,1762.149734787887,5286.449204363661
19,2,3.109502555898861,1.3095025558988613,3180.5349447541316,5724.962900557436
20,0,4.1485631526978155,1.348563152697816,1928.8268641858097,5400.715219720267
20,1,4.450420237009799,1.4504202370097987,1658.6158571608803,4975.847571482641
20,2,3.1321651796464076,1.332165179646408,3206.2786393266547,5771.301550787977
21,0,4.232218947630491,1.4322189476304907,1841.6238178017716,5156.546689844961
21,1,4.52259274634154,1.52259274634154,1592.7479465373592,4778.243839612078
21,2,3.076112297237473,1.276112297237473,3282.8141178304345,5909.065412094782
22,0,4.174711902229829,1.3747119022298286,1828.8925773579022,5120.899216602126
22,1,4.488376410773454,1.488376410773454,1563.424144735884,4690.272434207653
22,2,2.991961322791664,1.1919613227916641,3303.8416389531067,5946.914950115592
23,0,4.087280323497555,1.2872803234975552,1849.761201983654,5179.331365554231
23,1,4.4852240074801895,1.4852240074801895,1516.0142831194369,4548.04284935831
23,2,2.9192042200816486,1.1192042200816488,3317.112257448455,5970.802063407218
