t,firm_id,price,cost,quantity,profit
0,0,3.0,1.0,2500.0,5000.0
0,1,3.0,1.0,2500.0,5000.0
0,2,3.0,1.0,2500.0,5000.0
1,0,3.030471707975443,1.030471707975443,2428.9215462691827,4857.843092538365
1,1,2.8960015893759503,0.8960015893759504,2597.845402224001,5195.690804448002
1,2,3.0750451195806456,1.0750451195806456,2375.3876492828153,4750.775298565631
2,0,3.1245281796145647,1.1245281796145645,2190.1730331378576,4380.346066275715
2,1,2.7008980705105667,0.7008980705105667,2706.8770919759004,5413.754183951801
2,2,2.944827168894414,0.9448271688944139,2396.0727829103416,4792.145565820683
3,0,3.1373122199312933,1.137312219931293,2160.1589860096788,4320.3179720193575
3,1,2.6692738112762084,0.6692738112762086,2729.725427002104,5459.450854004208
3,2,2.943147053143985,0.943147053143985,2380.390159986114,4760.780319972228
4,0,3.0520078271739353,1.052007827173935,2307.7152404616304,4615.430480923261
4,1,2.757213608762491,0.7572136087624914,2674.2128380411186,5348.425676082236
4,2,3.02092624668688,1.0209262466868798,2343.859083456133,4687.718166912266
5,0,3.0586108969300567,1.0586108969300567,2384.736021192273,4769.472042384546
5,1,2.869937729459295,0.8699377294592947,2620.6569195870234,5241.313839174047
5,2,3.067677180912084,1.0676771809120844,2373.95013963368,4747.900279267359
6,0,2.972681650641733,0.9726816506417328,2458.5657968653877,4917.131593730775
6,1,2.906812807867545,0.9068128078675446,2540.885371908482,5081.770743816964
6,2,2.9717889208291846,0.9717889208291846,2459.663459317649,4919.326918635298
7,0,3.06052668077246,1.06052668077246,2369.5287310650733,4739.057462130147
7,1,2.901820216768919,0.9018202167689193,2565.2201918756973,5130.440383751394
7,2,2.9533026844746586,0.9533026844746585,2500.0308851835325,5000.061770367065
8,0,2.9924337263320657,0.992433726332066,2475.4682106704236,4950.936421340846
8,1,3.0240743506363224,1.0240743506363224,2436.6136865845756,4873.227373169151
8,2,2.9378497362677782,0.9378497362677782,2543.9590513725,5087.918102745
9,0,2.949600944115755,0.9496009441157552,2525.2301266136255,5050.460253227251
9,1,2.9888609955874994,0.9888609955874994,2476.143159696786,4952.286319393572
9,2,2.9910806548231132,0.9910806548231131,2473.3965870759635,4946.793174151927
10,0,2.986145350552163,0.9861453505521631,2528.750070671467,5057.500141342933
10,1,3.030134256747098,1.0301342567470981,2473.738785069295,4947.47757013859
10,2,3.0341627551239014,1.0341627551239014,2468.761073587771,4937.522147175542
11,0,3.2003101106392093,1.2003101106392093,2303.728813005014,4607.457626010028
11,1,2.9894927551086363,0.9894927551086365,2559.8219645683994,5119.643929136798
11,2,2.9829384822167477,0.9829384822167477,2568.224611213293,5136.449222426586
12,0,3.1189328378144214,1.1189328378144217,2450.607151410968,4901.214302821935
12,1,3.0510906973661864,1.0510906973661862,2535.1603284539615,5070.320656907923
12,2,3.095835711488837,1.0958357114888368,2479.0721916811094,4958.144383362219
13,0,3.107538092048934,1.1075380920489342,2384.521259240136,4769.042518480272
13,1,2.9670750496699334,0.9670750496699334,2558.0107240432044,5116.021448086409
13,2,3.013387589919713,1.013387589919713,2499.457292673455,4998.91458534691
