t,firm_id,price,cost,quantity,profit
0,0,3.0,1.0,2500.0,5000.0
0,1,3.0,1.0,2500.0,5000.0
0,2,3.0,1.0,2500.0,5000.0
1,0,2.949708410006399,0.949708410006399,2560.1413583998083,5120.282716799616
1,1,3.1217890437087754,1.1217890437087754,2349.0762323097206,4698.152464619441
1,2,2.972888059304523,0.9728880593045229,2530.6410508906624,5061.282101781325
2,0,3.0227267424036386,1.0227267424036386,2374.5315583656247,4749.0631167312495
2,1,3.0048584920091304,1.0048584920091304,2395.840969325179,4791.681938650358
2,2,2.829941369350878,0.8299413693508783,2614.8137361545982,5229.6274723091965
3,0,3.020399464204032,1.020399464204032,2369.233210340495,4738.46642068099
3,1,2.9600792386228596,0.9600792386228596,2441.7780321861655,4883.556064372331
3,2,2.8387488834845076,0.8387488834845078,2594.4943787366697,5188.988757473338
4,0,3.0729290235046984,1.0729290235046984,2309.202280355835,4618.40456071167
4,1,2.9916972200910603,0.9916972200910602,2404.9233535401345,4809.846707080269
4,2,2.8029515508320295,0.8029515508320294,2642.9371830520154,5285.874366104031
5,0,2.980054662821166,0.9800546628211662,2376.714827442145,4753.429654884289
5,1,2.886414474012247,0.886414474012247,2490.638999747085,4981.27799949417
5,2,2.826544744345153,0.8265447443451527,2566.323086405385,5132.64617281077
6,0,3.1518858974095445,1.1518858974095445,2155.1079315204724,4310.215863040945
6,1,2.885824654549073,0.8858246545490729,2461.747412254655,4923.49482450931
6,2,2.7073164475828535,0.7073164475828535,2691.5723281124365,5383.144656224873
7,0,3.134441867149821,1.1344418671498213,2202.314246959205,4404.628493918409
7,1,2.9652179735984756,0.9652179735984754,2396.766853309852,4793.533706619704
7,2,2.7266154926672694,0.7266154926672697,2700.4594498654715,5400.918899730942
8,0,3.009248511039049,1.0092485110390488,2345.5929170308477,4691.1858340616955
8,1,2.966348429604386,0.9663484296043857,2396.4494682264085,4792.898936452817
8,2,2.781133967850722,0.781133967850722,2628.978807371372,5257.957614742744
9,0,3.0930630951018507,1.0930630951018505,2191.15850612645,4382.3170122529
9,1,2.766305347514524,0.7663053475145237,2580.0512832975523,5160.102566595105
9,2,2.7398583925418407,0.7398583925418406,2614.3951052879984,5228.790210575997
10,0,3.1436683120232276,1.1436683120232274,2270.511662327777,4541.023324655554
10,1,2.959492875706965,0.9594928757069651,2489.527481888217,4979.054963776434
10,2,2.857345033074733,0.8573450330747331,2619.980427892003,5239.960855784006
11,0,3.0335659595563165,1.0335659595563162,2369.04339192668,4738.08678385336
11,1,3.056314014492737,1.0563140144927374,2342.250487773285,4684.500975546569
11,2,2.8136855513748342,0.8136855513748343,2644.3530601500174,5288.706120300035
12,0,3.021120349559866,1.0211203495598664,2390.3041445789377,4780.608289157874
12,1,3.023131465988432,1.023131465988432,2387.901762681577,4775.803525363154
12,2,2.844573863122113,0.8445738631221127,2610.897046369743,5221.794092739486
13,0,3.1905740845780617,1.1905740845780617,2261.0330301960903,4522.066060392181
13,1,2.9251217822851174,0.9251217822851174,2581.957811957448,5163.915623914896
13,2,2.930478740154378,0.9304787401543781,2575.051345889013,5150.102691778026
