t,firm_id,price,cost,quantity,profit
0,0,2.5999999999999996,1.0,1420.20074057096,2272.3211849135355
0,1,1.2,1.0,2859.9330864763465,571.9866172952692
0,2,1.2,1.0,2859.9330864763465,571.9866172952692
1,0,2.651345801059864,1.051345801059864,1468.1861270277745,2349.097803244439
1,1,1.3319050620763095,1.1319050620763096,2839.8410468150432,567.9682093630086
1,2,1.3275817731971773,1.1275817731971773,2845.9864130785913,569.1972826157181
2,0,2.7092907337609526,1.109290733760953,1405.0373972592768,2248.0598356148425
2,1,1.3385158482619772,1.1385158482619773,2788.3537347414313,557.6707469482861
2,2,1.2577194765557105,1.0577194765557105,2903.304433999646,580.660886799929
3,0,2.8868573589582054,1.2868573589582055,1308.6686748349439,2093.86987973591
3,1,1.4095886523079972,1.2095886523079973,2739.141896868909,547.8283793737817
3,2,1.2436541574475797,1.0436541574475797,2976.0947141480738,595.2189428296147
4,0,2.87372164972325,1.2737216497232504,1336.8929957544979,2139.028793207196
4,1,1.773756808928572,1.573756808928572,2317.133084820274,463.42661696405463
4,2,1.1450713677176731,0.9450713677176732,3172.9869597126144,634.5973919425228
5,0,2.784450483749276,1.1844504837492758,1368.6728581900666,2189.8765731041067
5,1,1.6414507337414048,1.4414507337414049,2423.81180910454,484.76236182090787
5,2,1.1469065353792467,0.9469065353792467,3103.7576663526966,620.7515332705392
6,0,2.935077481741602,1.3350774817416018,1218.990931892736,1950.3854910283776
6,1,1.8434682355119756,1.6434682355119756,2103.974204567913,420.79484091358256
6,2,0.9200706532602247,0.7200706532602248,3338.517431769676,667.7034863539351
7,0,3.0863916845608275,1.4863916845608276,1161.4243349169121,1858.2789358670593
7,1,1.977543969279343,1.777543969279343,2021.9673730027164,404.3934746005432
7,2,0.9332562387801091,0.733256238780109,3408.3041460401864,681.6608292080375
8,0,3.1377367274348926,1.5377367274348928,1175.0535289925465,1880.0856463880743
8,1,2.0152435696953206,1.8152435696953206,2059.6998782497867,411.93997564995726
8,2,1.0230610704184486,0.8230610704184487,3382.623296378834,676.5246592757666
9,0,2.8767266541137717,1.2767266541137716,1353.2824220749953,2165.2518753199925
9,1,2.1361249962979243,1.9361249962979241,1959.783276646902,391.9566553293808
9,2,1.0677761090345494,0.8677761090345494,3343.467150639052,668.6934301278106
10,0,2.8381618770748953,1.2381618770748954,1454.5377108670536,2327.2603373872857
10,1,2.006808860844187,1.8068088608441868,2204.200005484906,440.84000109698155
10,2,1.2796767954936963,1.0796767954936963,3170.63114182402,634.1262283648039
11,0,1.715693047626532,1.3156930476265318,2400.263443027207,960.105377210883
11,1,2.7506076559029315,1.9506076559029315,1430.6389964378677,1144.5111971502943
11,2,1.214039277770477,1.014039277770477,3084.5487802674634,616.9097560534925
12,0,2.8313805033798305,1.2313805033798306,1576.531928965996,2522.4510863455935
12,1,2.7209981217616406,1.9209981217616403,1665.9885045281305,1332.7908036225049
12,2,1.3068298195581767,1.1068298195581767,3378.7397832529364,675.7479566505871
13,0,2.9287687614710896,1.32876876147109,1611.9700093463498,2579.1520149541593
13,1,2.7522458745741494,1.9522458745741496,1760.7123698161672,1408.5698958529335
13,2,1.4875769206528782,1.2875769206528782,3313.6588104187413,662.7317620837481
14,0,2.8224713219424253,1.2224713219424255,1710.9852436107653,2737.5763897772244
14,1,2.8051342084631994,2.005134208463199,1725.8814874631585,1380.7051899705273
14,2,1.519968181191982,1.3199681811919821,3281.5666344630386,656.3133268926076
15,0,2.9034729130467496,1.3034729130467497,1777.884095810367,2844.614553296587
15,1,2.813345342544541,2.013345342544541,1859.834922160442,1487.867937728354
15,2,1.7398412521291866,1.5398412521291867,3181.1404910145957,636.228098202919
16,0,2.9018869256352913,1.3018869256352916,1742.0059839132384,2787.209574261181
16,1,2.758504960741027,1.958504960741027,1871.477631201029,1497.1821049608234
16,2,1.689878007673444,1.4898780076734441,3193.2581924428664,638.6516384885731
17,0,3.204104694855692,1.604104694855692,1560.3242754101493,2496.5188406562393
17,1,2.753992172385002,1.953992172385002,1954.139473929894,1563.3115791439152
17,2,1.7410373824474243,1.5410373824474244,3242.7681253299784,648.5536250659956
18,0,3.279139165529953,1.6791391655299532,1522.8199036835076,2436.511845893612
18,1,2.7788048268766454,1.9788048268766452,1955.6663614718125,1564.5330891774504
18,2,1.7563481246089234,1.5563481246089235,3260.75686742234,652.1513734844679
19,0,3.13535649909568,1.5353564990956803,1719.6671228315213,2751.4673965304337
19,1,2.9350385782934705,2.1350385782934707,1900.828225327169,1520.662580261735
19,2,1.8997314308008253,1.6997314308008253,3189.7523259206546,637.9504651841307
20,0,3.121215011633339,1.5212150116333392,1763.4425826633037,2821.5081322612855
20,1,2.7526042909168345,1.9526042909168344,2120.333254360143,1696.2666034881147
20,2,2.020155317026577,1.8201553170265767,3058.1120814882765,611.6224162976558
21,0,3.3408509732705167,1.7408509732705169,1564.8053647775887,2503.6885836441415
21,1,2.7940315328050245,1.9940315328050247,2056.8407085201184,1645.4725668160943
21,2,1.9168481141004572,1.7168481141004572,3189.1769633511462,637.8353926702291
22,0,3.318771295145506,1.718771295145506,1521.0389067406074,2433.662250784972
22,1,2.649006397193721,1.849006397193721,2126.071778622558,1700.8574228980467
22,2,1.846033402391854,1.6460334023918541,3176.4446573184173,635.2889314636833
23,0,3.6307674603499747,1.6307674603499749,1411.5653173537899,2823.1306347075792
23,1,2.7235197813780125,1.9235197813780127,2221.8120068546336,1777.4496054837066
23,2,2.00432203342426,1.80432203342426,3183.3113378957883,636.6622675791575
24,0,4.449078759324048,1.6490787593240486,988.7530422520881,2768.5085183058463
24,1,2.6281312944784223,1.8281312944784223,2457.5454060384395,1966.0363248307517
24,2,2.052691729519555,1.8526917295195546,3276.8507758547366,655.3701551709479
25,0,3.845117248345889,1.8451172483458889,1479.594700704011,2959.189401408022
25,1,4.533154911237435,1.7331549112374356,1048.907732482761,2936.941650951731
25,2,1.9927570951848188,1.7927570951848188,3735.7487834066146,747.1497566813227
26,0,3.8152573619266867,1.815257361926687,2112.8441604667346,4225.688320933468
26,1,4.4250069306667745,1.6250069306667747,1557.6218435168237,4361.341161847106
26,2,3.0071684591541255,1.8071684591541253,3164.766998008221,3797.720397609866
27,0,3.8357452746680565,1.8357452746680567,2121.6679693313636,4243.335938662726
27,1,4.5465122855260915,1.746512285526092,1487.08682016078,4163.843096450184
27,2,3.016586514375475,1.816586514375475,3195.6226052539287,3834.747126304714
28,0,3.7653235891419516,1.765323589141952,1426.0261759384716,2852.052351876943
